Date,S&P500,CPI,Cyclically Adjusted PE Ratio,Dividend,Earnings,Future Percent change in S&P Composite,Long Interest Rate,Percent change in CPI,Percent change in Earnings,Percent change in Long Interest Rate,Percent change in S&P Composite,Real Dividend,Real Earnings,Real Price,S&P Composite
1877-01-01,S&P Composite,10.9417405,,0.3,0.36,-18.07780320366133,4.63,-4.958985798305139,-21.739130434782613,-9.2749836708028,-3.744493392070483,6.5188280603072,7.8225936723687015,94.95759541180901,4.37
1899-01-01,S&P Composite,6.660193388,18.748757662526,0.18,0.31,18.947368421052637,3.3541666666667003,0.0,47.61904761904762,-1.8292682926829087,12.559241706161146,6.425698550601901,11.066480837148,169.56704508533002,4.75
1938-01-01,S&P Composite,14.0,21.125663548155,0.72,1.02,-35.40445486518171,2.6775,1.4492753623188355,34.21052631578947,0.5948653725723094,30.828220858895705,12.227541428571,17.322350357142998,289.72480107143,17.06
1885-01-01,S&P Composite,9.229089256,14.896403941887,0.33,0.4,-18.726591760299627,3.6208333333333,-7.619781117154964,-6.9767441860465045,-0.229621125145358,-8.561643835616438,8.501386791659,10.304711262617001,137.56789535594,5.34
1892-01-01,S&P Composite,7.897091073999999,14.442991231338,0.22,0.29,17.608695652173925,3.6033333333333,1.2195565053844721,-3.3333333333333366,5.283662040417832,-13.533834586466176,6.6235408088697,8.731031066237401,138.49221691273002,4.6
1930-01-01,S&P Composite,17.1,25.301591027426,0.85,1.38,-7.559395248380129,3.5775,-1.1560693641618456,24.324324324324305,7.405554165625304,32.588774341351645,11.818367690058,19.18746754386,321.87672002924,23.15
1920-01-01,S&P Composite,16.5,6.1345804112834,0.57,0.99,12.911392405063285,4.5058333333333,20.437956204379567,-22.656250000000004,-0.7889908256895404,16.176470588235304,8.2134495454545,14.265465,113.83552878788,7.9
1987-01-01,S&P Composite,109.3,11.690521474468,7.9,14.61,19.92281717317896,9.26,3.798670465337132,-12.199519230769237,-19.47826086956522,26.018237082066875,17.184686413541,31.780793481244,450.93487259835,207.3
1918-01-01,S&P Composite,11.6,11.413559188849002,0.56,1.53,-30.61224489795919,4.215,12.62135922330096,73.86363636363636,3.6687845870063773,3.3755274261603407,11.477960344828,31.359427370690003,200.86430603448002,9.8
1971-01-01,S&P Composite,37.7,17.326929913743,3.16,5.78,-1.1634288223027134,7.65,6.197183098591557,0.34722222222223026,26.865671641791046,-14.450704225352112,19.928766312997,36.451983952255,574.59174011936,91.11
2006-01-01,S&P Composite,190.3,27.140133901785997,19.44,58.55,5.241784174581591,4.23,3.2555615843733046,20.127205580631912,-0.936768149882884,10.972201658276571,24.288022385707002,73.151425446663,1498.2736278376,1199.21
1902-01-01,S&P Composite,7.611651901,20.744051160871,0.3,0.48,15.72052401746725,3.1041666666667003,-3.6144850087871556,0.0,-1.32450331125617,14.119601328903663,9.3708075366175,14.993292058587999,214.59149258854,6.87
1945-01-01,S&P Composite,17.4,10.737360316041,0.61,0.94,14.111498257839713,2.4791666666667003,2.9585798816568047,-8.73786407766991,0.4049949375632843,20.588235294117656,8.3351854885058,12.844384195402,156.86545804598,11.48
1917-01-01,S&P Composite,10.3,12.878444602186,0.43,0.88,3.3755274261603407,4.0658333333333,1.980198019801991,69.23076923076923,-3.9566929133858473,28.97959183673471,9.925808980582499,20.313283495146,218.8294631068,9.48
1882-01-01,S&P Composite,9.514585124,,0.26,0.49,2.910958904109588,3.7266666666667,-1.960358858913494,28.947368421052627,-7.679603633360797,18.69918699186992,6.497079399087,12.244495790587,145.93439881026,5.84
