Year,YALE.SPCOMP - S&P Composite,YALE.SPCOMP - Dividend,YALE.SPCOMP - Earnings,YALE.SPCOMP - CPI,YALE.SPCOMP - Long Interest Rate,YALE.SPCOMP - Real Price,YALE.SPCOMP - Real Dividend,YALE.SPCOMP - Real Earnings,YALE.SPCOMP - Cyclically Adjusted PE Ratio
1943-08-31,11.74,0.5966670000000001,1.08667,17.3,2.4758333333333,161.34543265896002,8.2001273652746,14.934347641185,11.210545904159
1943-09-30,11.99,0.6,1.08,17.4,2.4766666666667003,163.83421968391002,8.1985431034483,14.757377586207,11.33628193961
1943-10-31,11.88,0.603333,1.0333299999999999,17.4,2.4775,162.33115344828002,8.2440860103879,14.119667575144,11.187335503326
1943-11-30,11.33,0.606667,0.986667,17.4,2.4783333333332997,154.81582227011,8.2896425815661,13.48205321375,10.631033673001
1943-12-31,11.48,0.61,0.94,17.4,2.4791666666667003,156.86545804598,8.3351854885058,12.844384195402,10.737360316041
1944-01-31,11.85,0.613333,0.936667,17.4,2.48,161.9212262931,8.3807283954454,12.798841288462999,11.052412763977001
1944-02-29,11.77,0.616667,0.933333,17.4,2.4708333333333,160.82808721263999,8.4262849666236,12.753284717284,10.947918887725
1944-03-31,12.1,0.62,0.93,17.4,2.4616666666667,165.33728591954,8.4718278735632,12.707741810344999,11.224693196180999
1944-04-30,11.89,0.623333,0.926667,17.5,2.4525,161.53940842857,8.4687000903286,12.589843481099999,10.938275188239
1944-05-31,12.1,0.626667,0.923333,17.5,2.4433333333332996,164.39250142857,8.513996338242901,12.544547233186,11.103736936793
1944-06-30,12.67,0.63,0.92,17.6,2.4341666666667003,171.15856207386003,8.5106467329545,12.428246022727,11.532785272533
1944-07-31,13.0,0.633333,0.913333,17.7,2.425,174.62433615819,8.507334976313599,12.268474524336,11.738774750181
1944-08-31,12.81,0.636667,0.906667,17.7,2.4158333333332997,172.07213432203,8.5521194022175,12.178932537811,11.541711674209001
1944-09-30,12.6,0.64,0.9,17.7,2.4066666666667,169.25127966102,8.5968903954802,12.089377118643998,11.328560584696
1944-10-31,12.91,0.64,0.91,17.7,2.3975,173.41539844633,8.5968903954802,12.223703531073001,11.583105186278999
1944-11-30,12.82,0.64,0.92,17.7,2.3883333333333,172.20646073446,8.5968903954802,12.358029943503,11.478459198055
1944-12-31,13.1,0.64,0.93,17.8,2.3791666666667,174.97901825843002,8.548593258427,12.422174578652001,11.638683593355
1945-01-31,13.49,0.643333,0.94,17.8,2.37,180.18831727527999,8.5931127292556,12.555746348315001,11.960463439807
1945-02-28,13.94,0.646667,0.95,17.8,2.355,186.19904691011,8.6376455572612,12.689318117978,12.341753548185999
1945-03-31,13.93,0.65,0.96,17.8,2.34,186.06547514045,8.6821650280899,12.822889887639999,12.323310311389001
1945-04-30,14.28,0.65,0.973333,17.8,2.325,190.74048707865,8.6821650280899,13.000981128132,12.631867236563
1945-05-31,14.82,0.65,0.986667,17.9,2.31,196.84747793296,8.633661312849199,13.105459548561,13.036560628785
1945-06-30,15.09,0.65,1.0,18.1,2.295,198.21903024862,8.5382617403315,13.135787292818,13.130223361406
1945-07-31,14.78,0.6533329999999999,0.996667,18.1,2.28,194.14693618785,8.5820433193785,13.092005713771,12.867028443009
1945-08-31,14.83,0.656667,0.993333,18.1,2.265,194.80372555249,8.6258380342127,13.048210998936,12.915378562256999
1945-09-30,15.84,0.66,0.99,18.1,2.25,208.07087071823003,8.6696196132597,13.004429419889998,13.798264951720002
1945-10-31,16.5,0.66,0.98,18.1,2.235,216.74049033148998,8.6696196132597,12.873071546961,14.374662675390999
1945-11-30,17.04,0.66,0.97,18.1,2.22,223.83381546961002,8.6696196132597,12.741713674033,14.847702661877001
1945-12-31,17.33,0.66,0.96,18.2,2.205,226.39240700548999,8.6219843406593,12.541068131868,15.02034747474
1946-01-31,18.02,0.666667,0.94,18.2,2.19,235.40629972527,8.7090794461126,12.279795879121,15.623163177762
1946-02-28,18.07,0.673333,0.92,18.1,2.195,237.36367638122002,8.8447590652348,12.084924309392,15.761666525802
1946-03-31,17.53,0.68,0.9,18.3,2.2,227.75373538251,8.8347142076503,11.693004098361001,15.134873415143002
1946-04-30,18.66,0.68,0.88,18.4,2.205,241.11737038043,8.786699456521701,11.371022826087,16.040842386216
1946-05-31,18.7,0.68,0.86,18.5,2.21,240.32810405405,8.739203783783799,11.052522432432001,16.013723170831998
1946-06-30,18.58,0.68,0.84,18.7,2.215,236.23203181817996,8.6457363636364,10.680027272727,15.773186880129002
1946-07-31,18.05,0.683333,0.856667,19.8,2.22,216.74380744948996,8.205440231351,10.286829213093,14.508136111909002
1946-08-31,17.7,0.686667,0.873333,20.2,2.225,208.33228589108998,8.0821980653094,10.279291538651,13.984939309942998
1946-09-30,15.09,0.69,0.89,20.4,2.23,175.87080625,8.04180625,10.372764583333,11.841267540150001
1946-10-31,14.75,0.696667,0.946667,20.8,2.235,168.60225060096002,7.9633643470793,10.821029611501999,11.387602961765001
1946-11-30,14.69,0.703333,1.0033299999999998,21.3,2.24,163.97471115023,7.8508390413498,11.199506258568,11.110043656742999
1946-12-31,15.13,0.71,1.06,21.5,2.245,167.31510500000002,7.851535,11.722010000000001,11.372779425863
1947-01-31,15.21,0.713333,1.13,21.5,2.25,168.19978500000002,7.8883929805,12.496105,11.469296334735999
1947-02-28,15.8,0.716667,1.2,21.5,2.2658333333333,174.7243,7.925262019500001,13.2702,11.949565314209002
1947-03-31,15.16,0.72,1.27,21.9,2.2816666666667,164.58481689498,7.8166931506849,13.787778196347,11.287903096501
1947-04-30,14.6,0.733333,1.32667,21.9,2.2975,158.50516666667,7.96144310871,14.403017086415998,10.900825126393
1947-05-31,14.34,0.746667,1.38333,21.9,2.3133333333332997,155.68247191781,8.1062039232534,15.018147411301,10.733674273689
1947-06-30,14.84,0.76,1.44,22.0,2.3291666666667004,160.37840954545,8.2134495454545,15.562325454545,11.082715855052
1947-07-31,15.77,0.77,1.4766700000000001,22.2,2.345,168.89368096847,8.246552590090099,15.814853004166999,11.696446553354
1947-08-31,15.46,0.78,1.5133299999999998,22.5,2.3608333333332996,163.36599177778,8.2422686666667,15.991374924777999,11.33747235533
1947-09-30,15.06,0.79,1.55,23.0,2.3766666666667002,155.67963978261002,8.166461847826099,16.022804891304,10.827463017228999
1947-10-31,15.45,0.806667,1.57,23.0,2.3925,159.71118423913,8.3387535182283,16.22955076087,11.132662042755001
1947-11-30,15.27,0.823333,1.59,23.1,2.4083333333333,157.16713603896002,8.4741905446212,16.365143831169,10.975407324839
1947-12-31,15.03,0.84,1.61,23.4,2.4241666666667,152.71363173077,8.5348935897436,16.358546047009,10.680912531969
1948-01-31,14.83,0.843333,1.64333,23.7,2.44,148.77415327004,8.460293526613901,16.485841489768,10.41934265732
1948-02-29,14.1,0.8466670000000001,1.67667,23.5,2.4291666666667004,142.65465,8.5660272731596,16.963459008191,9.999761169144199
1948-03-31,14.3,0.85,1.71,23.4,2.4183333333332997,145.29640277778,8.636499465812,17.374604807692002,10.186680609489999
1948-04-30,15.4,0.85,1.76,23.8,2.4075,153.84325,8.4913482142857,17.582085714286002,10.779484482025001
1948-05-31,16.15,0.85,1.81,23.9,2.3966666666667003,160.66057165272,8.4558195606695,18.00592165272,11.241032697984
1948-06-30,16.82,0.85,1.86,24.1,2.3858333333333,165.93715165975001,8.385646784232401,18.349768257261,11.583895756524
1948-07-31,16.42,0.856667,1.93,24.4,2.375,159.99927274590002,8.3475089516086,18.806248258197,11.134621739181002
1948-08-31,15.94,0.863333,2.0,24.5,2.3641666666667,154.68810346939,8.378127003295901,19.408795918366998,10.723556662478
1948-09-30,15.76,0.87,2.07,24.5,2.3533333333332997,152.94131183673,8.4428262244898,20.08810377551,10.553013689399
1948-10-31,16.19,0.89,2.1433299999999997,24.4,2.3425,157.75811362705,8.6723113729508,20.884972061783,10.825409809168999
1948-11-30,15.29,0.91,2.21667,24.2,2.3316666666667003,150.21966931818,8.9404773760331,21.778118664979,10.248096205636
1948-12-31,15.19,0.93,2.29,24.1,2.3208333333332996,149.85644076763,9.1748841286307,22.591918983402,10.159652938901
1949-01-31,15.36,0.946667,2.32,24.0,2.31,152.16496,9.3782256633021,22.983249166666997,10.248285758039
1949-02-28,14.77,0.963333,2.35,23.8,2.3108333333332998,147.5496625,9.62352464625,23.476080357143,9.8725171405701
1949-03-31,14.91,0.98,2.38,23.8,2.3116666666667003,148.9482375,9.790025,23.775775,9.9013324912409
1949-04-30,14.89,0.993333,2.38667,23.9,2.3125,148.12606265690002,9.8816995431276,23.742648083368,9.7836398675441
1949-05-31,14.78,1.0066700000000002,2.3933299999999997,23.8,2.3133333333332997,147.64956071428998,10.0564535375,23.908939319643,9.692295086395802
1949-06-30,13.97,1.02,2.4,23.9,2.3141666666667002,138.97388148536,10.146983472803,23.875255230126,9.0677189434195
1949-07-31,14.76,1.02667,2.39667,23.7,2.315,148.07191518987,10.299525282384,24.043327708544002,9.6050380933639
1949-08-31,15.29,1.0333299999999999,2.3933299999999997,23.8,2.3158333333332997,152.74436964286002,10.322782176786,23.908939319643,9.8513486380792
1949-09-30,15.49,1.04,2.39,23.9,2.3166666666667,154.09487646443998,10.345943933054,23.775775,9.8840483617383
1949-10-31,15.89,1.07333,2.36667,23.7,2.3175,159.40804419831002,10.767617122679,23.742368531329003,10.169850844772
1949-11-30,16.11,1.10667,2.34333,23.8,2.3183333333332996,160.93602321429,11.055435680357,23.409448248214,10.215861011651
1949-12-31,16.54,1.14,2.32,23.6,2.3191666666667,166.63191461864,11.484908262711999,23.372795762712002,10.529330904131
1950-01-31,16.88,1.15,2.3366700000000002,23.5,2.32,170.78088595745,11.634953723404,23.640910710318998,10.745733299748002
1950-02-28,17.21,1.16,2.35333,23.5,2.3408333333332996,174.11961180851003,11.736127234043,23.809465779043002,10.911564066732
1950-03-31,17.35,1.17,2.37,23.6,2.3616666666667,174.79224417373,11.787142690678001,23.876519809321998,10.910946522976
1950-04-30,17.84,1.18,2.42667,23.6,2.3825,179.72873983051002,11.8878875,24.44744064375,11.178021600955999
1950-05-31,18.44,1.19,2.48333,23.7,2.4033333333332996,184.9895742616,11.938047362869,24.912698451793,11.461543104586001
1950-06-30,18.74,1.2,2.54,23.8,2.4241666666667,187.20925357143003,11.987785714286002,25.374146428571,11.554126144044002
1950-07-31,17.38,1.2433299999999998,2.6,24.1,2.445,171.46181307054,12.266030842634999,25.650213692946,10.539745658931
1950-08-31,18.43,1.28667,2.66,24.3,2.4658333333332996,180.3240877572,12.589126098457001,26.026156995885,11.040611670262
1950-09-30,19.08,1.33,2.72,24.4,2.4866666666667,185.91876516393,12.959746209015998,26.504142622951,11.337391102277
1950-10-31,19.87,1.37667,2.76,24.6,2.5075,192.04254034553,13.305445597256,26.675259756097997,11.662444039105
1950-11-30,19.83,1.42333,2.8,24.7,2.5283333333332996,190.88000738866,13.700718150100998,26.952295546559,11.542173388716
1950-12-31,19.75,1.47,2.84,25.0,2.5491666666667,187.82862250000002,13.9801557,27.0092804,11.306665788891001
1951-01-31,21.21,1.4866700000000002,2.8366700000000002,25.4,2.57,198.53708179134,13.916035991831,26.552766798917,11.895759839437
1951-02-28,22.0,1.5033299999999998,2.83333,25.7,2.5791666666667004,203.52803501946,13.907718222082,26.21191306644,12.141507370683
1951-03-31,21.63,1.52,2.83,25.8,2.5883333333332996,199.3294625,14.007433333333001,26.079629166666997,11.841626487283001
1951-04-30,21.92,1.5333299999999999,2.79333,25.8,2.5975,202.00193333333002,14.1302748375,25.7416998375,11.951097197084
1951-05-31,21.93,1.54667,2.75667,25.9,2.6066666666667,201.31380144788002,14.198176802799,25.305778250676,11.863875406268999
1951-06-30,21.55,1.56,2.72,25.9,2.6158333333333,197.82546380308997,14.320544015444,24.969153667954,11.615664857025001
1951-07-31,21.93,1.54667,2.65,25.9,2.625,201.31380144788002,14.198176802799,24.326565154439997,11.778190092458
1951-08-31,22.89,1.5333299999999999,2.58,25.9,2.6341666666667,210.12644391892,14.075717791795,23.683976640927,12.256989084145
1951-09-30,23.48,1.52,2.51,26.1,2.6433333333333,213.89088007663003,13.846428352489998,22.864825766284,12.44495315715
1951-10-31,23.36,1.48333,2.48667,26.2,2.6525,211.98553587786,13.460809286545999,22.565842144752,12.309457904119
1951-11-30,22.71,1.4466700000000001,2.46333,26.4,2.6616666666667004,204.52570085227,13.028674401231001,22.184689329829997,11.852030617771002
1951-12-31,23.41,1.41,2.44,26.5,2.6708333333332996,210.03429915093997,12.650506698113,21.891656981132,12.147072568107
1952-01-31,24.19,1.41333,2.42667,26.5,2.68,217.03245179245,12.680383426698,21.772060346887002,12.527059748172
1952-02-29,23.75,1.41667,2.4133299999999998,26.3,2.6925,214.70519249049,12.807006528232,21.817030829183,12.364119350461
1952-03-31,23.81,1.42,2.4,26.3,2.705,215.24760560836998,12.837110456273999,21.696524714829,12.362339087389998
1952-04-30,23.74,1.43,2.38,26.4,2.7175,213.80185549242,12.878544791666998,21.434221401515,12.242728683267
1952-05-31,23.73,1.44,2.36,26.4,2.73,213.71179573863998,12.968604545455001,21.254101893938998,12.200478761946002
1952-06-30,24.38,1.45,2.34,26.5,2.7425,218.73712999999998,13.009386320755,20.994457924528,12.447881581789
1952-07-31,25.08,1.45,2.34667,26.7,2.755,223.3319988764,12.911937734082,20.896590980993,12.669112889622
1952-08-31,25.18,1.45,2.35333,26.7,2.7675,224.22247734082,12.911937734082,20.955896846723,12.678378236329
1952-09-30,24.78,1.45,2.36,26.7,2.78,220.66056348314999,12.911937734082,21.0152917603,12.434678020425999
1952-10-31,24.26,1.4366700000000001,2.3733299999999997,26.7,2.7925,216.03007546816002,12.793236954774999,21.133992539607,12.131183558687
1952-11-30,25.03,1.42333,2.38667,26.7,2.805,222.88675964419,12.674447127622,21.25278236676,12.473469765515
1952-12-31,26.04,1.41,2.4,26.7,2.8175,231.88059213482998,12.555746348315001,21.371483146067,12.933964306161
1953-01-31,26.18,1.41,2.41,26.6,2.83,234.00368026316002,12.602948402256,21.541209680451,13.010773447995
1953-02-28,25.86,1.41,2.42,26.5,2.8008333333332995,232.01567603773998,12.650506698113,21.712217169811,12.859346880688
1953-03-31,25.99,1.41,2.43,26.6,2.7716666666667003,232.3054106203,12.602948402256,21.719974906015,12.834819340092
1953-04-30,24.71,1.41333,2.45667,26.6,2.83,220.86443618421,12.632712812312,21.958358334305,12.163901454007
1953-05-31,24.84,1.41667,2.48333,26.7,3.05,221.1948505618,12.615141261891,22.113518850468,12.141970791868
1953-06-30,23.95,1.42,2.51,26.8,3.11,212.47381016791002,12.597612126866,22.26761016791,11.62440788547
1953-07-31,24.29,1.42,2.52333,26.8,2.93,215.49013983209,12.597612126866,22.385868033862,11.750201645310002
1953-08-31,24.39,1.42,2.53667,26.9,2.95,215.57291905204,12.550780855019,22.420555825,11.715076201734
1953-09-30,23.27,1.42,2.55,26.9,2.87,205.6737116171,12.550780855019,22.538374070632,11.139349357263
1953-10-31,23.97,1.43,2.53667,27.0,2.66,211.07604694444,12.592354907407,22.337516729352004,11.391934765421
1953-11-30,24.5,1.44,2.52333,26.9,2.68,216.54516263941002,12.727552416357,22.302649193586998,11.644070268506
1953-12-31,24.83,1.45,2.51,26.9,2.59,219.46189340149,12.815938197026,22.184830947955,11.754449184027
1954-01-31,25.46,1.4566700000000001,2.52333,26.9,2.48,225.03019758364,12.874891512732,22.302649193586998,12.002650554928
1954-02-28,26.02,1.46333,2.53667,26.9,2.47,229.97980130112003,12.933756442658,22.420555825,12.215052485432999
1954-03-31,26.57,1.47,2.55,26.9,2.37,234.84101923792002,12.992709758364,22.538374070632,12.42010529519
1954-04-30,27.63,1.46333,2.57333,26.8,2.29,245.12114300372997,12.982016727892,22.829445925653,12.907868184061
1954-05-31,28.73,1.4566700000000001,2.59667,26.9,2.37,253.93234786245,12.874891512732,22.950870509015,13.312042238025999
1954-06-30,28.96,1.45,2.62,26.9,2.38,255.96522081784,12.815938197026,23.157074535316,13.357885903659
1954-07-31,30.13,1.4566700000000001,2.6233299999999997,26.9,2.3,266.30635715613,12.874891512732,23.186507000279,13.833009564245
1954-08-31,30.73,1.46333,2.6266700000000003,26.9,2.36,271.60950399628,12.933756442658,23.216027851022,14.042112347321
1954-09-30,31.45,1.47,2.63,26.8,2.38,279.01049393657,13.041190018657,23.332197108208998,14.356474143297
1954-10-31,32.18,1.4933299999999998,2.67667,26.8,2.43,285.48673115672,13.248163462966001,23.746232712406997,14.619231935731001
1954-11-30,33.44,1.51667,2.72333,26.8,2.48,296.66489402985,13.455225622854,24.160179601026,15.117311697434001
1954-12-31,34.97,1.54,2.77,26.7,2.51,311.40031900749,13.713368352060002,24.666253464418997,15.789062002327
1955-01-31,35.6,1.54667,2.83333,26.7,2.61,317.01033333333,13.772763265637,25.230193475935998,15.990781062970001
1955-02-28,36.79,1.5533299999999999,2.89667,26.7,2.65,327.60702705993,13.832069131367,25.7942225353,16.437728215987
1955-03-31,36.5,1.56,2.96,26.7,2.68,325.02463951311,13.891464044944,26.358162546816,16.219282945538
1955-04-30,37.76,1.5633299999999999,3.04667,26.7,2.75,336.24466816479,13.921116977809,27.129940231929,16.685266628064
1955-05-31,37.6,1.56667,3.13333,26.7,2.76,334.81990262172,13.950858958521,27.901628869194997,16.518057827258
1955-06-30,39.78,1.57,3.22,26.7,2.78,354.23233314607,13.980511891386001,28.673406554306997,17.370091963405002
1955-07-31,42.69,1.58667,3.29333,26.8,2.9,378.72680401119,14.076234671362,29.216967567444,18.454031906633002
1955-08-31,42.43,1.60333,3.3666699999999996,26.8,2.97,376.42019897388,14.224034824907,29.867607619123,18.222326463048
1955-09-30,44.34,1.62,3.44,26.9,2.97,391.90255148699,14.318496468401001,30.404708550186,18.843960654261
1955-10-31,42.11,1.62667,3.5,26.9,2.88,372.19252239777,14.377449784108,30.935023234201,17.772325789386002
1955-11-30,44.95,1.63333,3.56,26.9,2.89,397.29408410780997,14.436314714033001,31.465337918216,18.835559288274
1955-12-31,45.37,1.64,3.62,26.8,2.96,402.50257901118994,14.549354850745999,32.115039365672004,18.942369035814
1956-01-31,44.15,1.67,3.64333,26.8,2.9,391.67927845149,14.815501585821,32.322012809981,18.292585385419
1956-02-29,44.43,1.7,3.66667,26.8,2.84,394.16331464552,15.081648320896,32.529074969869,18.266116815128
1956-03-31,47.49,1.73,3.69,26.8,2.96,421.31028162313,15.347795055970002,32.736048414179,19.3712100993
1956-04-30,48.05,1.7533299999999998,3.66,26.9,3.18,424.69367611524,15.496944082063001,32.349195724907,19.370593634579002
1956-05-31,46.54,1.77667,3.63,27.0,3.07,409.82391425926005,15.645076358981,31.965208611111002,18.544506591754
1956-06-30,46.27,1.8,3.6,27.2,3.0,404.4504078125,15.73396875,31.4679375,18.158163846959
1956-07-31,48.78,1.8133299999999999,3.5533300000000003,27.4,3.11,423.27821332117,15.73479054042,30.833275394434,18.856797596897
1956-08-31,48.49,1.82667,3.5066699999999997,27.3,3.33,422.30305119047995,15.908606197527002,30.539852351374,18.670937110186
1956-09-30,46.84,1.84,3.46,27.4,3.38,406.44427043796,15.966213868613,30.023423905109,17.836640796312
1956-10-31,46.24,1.80667,3.4433300000000004,27.5,3.34,399.77884945455,15.619992516091001,29.770123393000002,17.418952948636
1956-11-30,45.76,1.7733299999999999,3.4266699999999997,27.5,3.49,395.628896,15.331743665727,29.626085425181998,17.120339736628
1956-12-31,46.44,1.74,3.41,27.6,3.59,400.05325760870005,14.989075543478,29.375142300725003,17.197522725560997
1957-01-31,45.43,1.7366700000000002,3.4066699999999996,27.6,3.46,391.35270226448995,14.960389554075999,29.346456311321997,16.717780078533
1957-02-28,43.47,1.73333,3.4033300000000004,27.7,3.34,373.11658456679,14.877712664531,29.211844162726003,15.843733142229999
1957-03-31,44.03,1.73,3.4,27.8,3.41,376.56380332734,14.795716097122,29.078285971223,15.900417108869
1957-04-30,45.05,1.73,3.4066699999999996,27.9,3.48,383.90633109319,14.742684856631,29.030903017652,16.123704360212
1957-05-31,46.78,1.73,3.41333,28.0,3.6,397.22526946429,14.690032410714,28.983773600268,16.598110789114
1957-06-30,47.55,1.73,3.42,28.1,3.8,402.32672642349,14.637754715302,28.937064234875002,16.729918872473
1957-07-31,48.51,1.74,3.43667,28.3,3.93,407.5487085689,14.618321024735,28.872612250618,16.868882383979997
1957-08-31,45.84,1.75,3.4533300000000002,28.3,3.93,385.11714699647,14.702334363958002,29.012578473763,15.868942729452
1957-09-30,43.98,1.76,3.47,28.3,3.92,369.49066590106,14.786347703179999,29.152628710247,15.157274488961999
1957-10-31,41.24,1.77,3.43667,28.3,3.97,346.47101095406,14.870361042403,28.872612250618,14.149451489484
1957-11-30,40.35,1.78,3.4033300000000004,28.4,3.72,337.80018353873,14.901718133803,28.491833919278,13.736242235297999
1957-12-31,40.33,1.79,3.37,28.4,3.21,337.63274850352,14.985435651408,28.212803433098998,13.673246057951
1958-01-31,41.12,1.7833299999999999,3.29333,28.6,3.09,341.83911468531,14.825193297465,27.378137440822,13.788431552308
1958-02-28,41.26,1.77667,3.21667,28.6,3.05,343.00296381119,14.769827331905999,26.740846912325,13.784906390338
1958-03-31,42.11,1.77,3.14,28.8,2.98,347.63815460069003,14.612195052083,25.922199131943998,13.925589923893002
1958-04-30,42.34,1.7566700000000002,3.07,28.9,2.88,348.32744411765,14.451969089706,25.256619117647,13.913501765263
1958-05-31,43.7,1.7433299999999998,3.0,28.9,2.92,359.51604411765,14.342222086765,24.680735294117998,14.323824968409
1958-06-30,44.75,1.73,2.93,28.9,2.97,368.15430147059,14.232557352941,24.104851470588002,14.635555551956001
1958-07-31,45.98,1.73,2.9133299999999998,29.0,3.2,376.96901189655,14.183479568966,23.885061579569,14.957457101901
1958-08-31,47.7,1.73,2.89667,28.9,3.54,392.42369117647,14.232557352941,23.830648501471,15.544566891166001
1958-09-30,48.96,1.73,2.88,28.9,3.76,402.7896,14.232557352941,23.693505882353,15.931923184093002
1958-10-31,50.95,1.7366700000000002,2.88333,28.9,3.8,419.16115441176004,14.287430854412,23.720901498529,16.559803310352002
1958-11-30,52.5,1.7433299999999998,2.88667,29.0,3.74,430.42351293102996,14.292766148534,23.666488420430998,16.988883579386002
1958-12-31,53.49,1.75,2.89,28.9,3.86,440.05751029412005,14.397095588234999,23.775775,17.35835736537
1959-01-31,55.62,1.7566700000000002,2.96333,29.0,4.02,456.00296741379003,14.402134713534,24.294988734741,17.980339342993
1959-02-28,54.77,1.7633299999999998,3.03667,28.9,3.96,450.58795735294007,14.506760322059,24.982416148529,17.759169263611
1959-03-31,56.16,1.77,3.11,28.9,3.99,462.02336470588,14.561633823529,25.585695588235,18.200871845486
1959-04-30,57.1,1.77667,3.20667,29.0,4.12,468.1368112069,14.566105575603,26.290022213534,18.430753048783
1959-05-31,57.96,1.7833299999999999,3.3033300000000003,29.0,4.31,475.18755827586,14.620707872672,27.082493389914,18.692721439594
1959-06-30,57.46,1.79,3.4,29.1,4.34,469.46942663230004,14.624961254296,27.779256013746,18.448591397066
1959-07-31,59.74,1.79667,3.41,29.2,4.4,486.42630085615997,14.629185503168001,27.765545462329,19.090533975797
1959-08-31,59.4,1.8033299999999999,3.42,29.2,4.43,483.65788869863,14.683413811901,27.846969349315,18.958803640750002
1959-09-30,57.05,1.81,3.43,29.3,4.68,462.93787158703,14.687424146758001,27.833074488055,18.123290556759
1959-10-31,57.0,1.81667,3.41667,29.4,4.53,460.95890306122004,14.691407200425001,27.630604479337002,18.021962441515
1959-11-30,57.23,1.82333,3.4033300000000004,29.4,4.53,462.81891267007006,14.745266609099,27.522723922024003,18.07178913057
1959-12-31,59.06,1.83,3.39,29.4,4.69,477.6181195578201,14.799206887755,27.414924234694,18.6247289779
1960-01-31,58.03,1.86667,3.39,29.3,4.72,470.89017858362,15.147278470734,27.508490529009997,18.338284994376
1960-02-29,55.78,1.90333,3.39,29.4,4.49,451.09276513605005,15.392226473044,27.414924234694,17.545275108946
1960-03-31,55.02,1.94,3.39,29.4,4.25,444.94664642857003,15.688776700679998,27.414924234694,17.286020720522
1960-04-30,55.73,1.94333,3.3466699999999996,29.5,4.28,449.16065788135995,15.662432823983,26.972770481102,17.429766947597
1960-05-31,55.22,1.9466700000000001,3.3033300000000003,29.5,4.35,445.05026966102,15.689351837034,26.62346807822,17.256170578728
1960-06-30,57.26,1.95,3.26,29.6,4.15,459.93272854730003,15.663095016892,26.185481925675997,17.823363817265
1960-07-31,55.84,1.95,3.26333,29.6,3.9,448.52678243242997,15.663095016892,26.212229672550997,17.376806472898
1960-08-31,56.51,1.95,3.26667,29.6,3.8,453.90846123310996,15.663095016892,26.23905774299,17.582113039577997
1960-09-30,54.81,1.95,3.27,29.6,3.8,440.25345532095,15.663095016892,26.265805489865,17.052015467818002
1960-10-31,53.73,1.95,3.27,29.8,3.89,428.68201031879,15.557973573826,26.089524916107003,16.605104536250998
1960-11-30,55.47,1.95,3.27,29.8,3.93,442.5645098154401,15.557973573826,26.089524916107003,17.146088452419
1960-12-31,56.8,1.95,3.27,29.8,3.84,453.17584563758,15.557973573826,26.089524916107003,17.562090833957
1961-01-31,59.72,1.9466700000000001,3.21,29.8,3.84,476.47291375839006,15.531405342029998,25.610818036913,18.470416986477
1961-02-28,62.17,1.94333,3.15,29.8,3.78,496.0201113255,15.504757325755,25.132111157718,19.234014498298
1961-03-31,64.12,1.94,3.09,29.8,3.74,511.57808489933,15.478189093960001,24.653404278523002,19.844225272726
1961-04-30,65.83,1.94,3.07,29.8,3.78,525.22123095638,15.478189093960001,24.493835318792,20.382842975755
1961-05-31,66.5,1.94,3.05,29.8,3.71,530.56679110738,15.478189093960001,24.334266359060003,20.598606843297
1961-06-30,65.62,1.94,3.03,29.8,3.88,523.5457568791901,15.478189093960001,24.174697399329,20.332414551592
1961-07-31,65.44,1.9466700000000001,3.03667,30.0,3.92,518.62890533333,15.42786263975,24.066394223083,20.146643736827
1961-08-31,67.79,1.95333,3.04333,29.9,4.04,539.05009607023,15.532419592223999,24.199842585535002,20.941688475215003
1961-09-30,67.26,1.96,3.05,30.0,3.98,533.0528755,15.533506333333001,24.172037916666998,20.705243044147
1961-10-31,68.0,1.98,3.09667,30.0,3.92,538.91756666667,15.6920115,24.541909723083002,20.924190141011
1961-11-30,71.08,2.0,3.1433299999999997,30.0,3.94,563.32736233333,15.850516666667,24.911702276917,21.857957721960002
1961-12-31,71.74,2.02,3.19,30.0,4.06,568.55803283333,16.009021833333,25.281574083333002,22.041480198382
1962-01-31,69.07,2.02667,3.25,30.0,4.08,547.39759308333,16.061883306417002,25.757089583333002,21.197931400014998
1962-02-28,70.22,2.03333,3.31,30.1,4.04,554.66276428571,16.061128432143,26.145453571428998,21.451687754873
1962-03-31,70.29,2.04,3.37,30.1,3.93,555.21568928571,16.113814285714,26.619389285714,21.443158568526
1962-04-30,68.05,2.04667,3.4033300000000004,30.2,3.84,535.7422148178799,16.112968681871,26.793645142632,20.658336447649
1962-05-31,62.99,2.05333,3.43667,30.2,3.87,495.90598253311,16.165401351242,27.056123400414,19.089367498117
1962-06-30,55.63,2.06,3.47,30.2,3.91,437.96237193709,16.217912748344,27.318522930464,16.827571244791997
1962-07-31,56.97,2.0666700000000002,3.49,30.3,4.01,447.03165074257004,16.21672637599,27.385298597360002,17.141325661323
1962-08-31,58.52,2.07333,3.51,30.3,3.98,459.19417590759,16.268986000248,27.542234405941,17.571262631046
1962-09-30,58.0,2.08,3.53,30.4,3.98,453.61675986842005,16.267635526316,27.608054523026,17.321461147465
1962-10-31,56.17,2.09667,3.5766699999999996,30.4,3.93,439.30436899670997,16.398011239885,27.973059595148,16.739820967901
1962-11-30,60.04,2.11333,3.62333,30.4,3.92,469.57155625,16.528308743668,28.337986457484003,17.854386489497003
